(-0.13, -0.85)
(-0.15, -0.85)
(-0.18, -0.85)
(-0.2, -0.86)
(-0.23, -0.86)
(-0.26, -0.86)
(-0.28, -0.86)
(-0.31, -0.86)
(-0.33, -0.86)
(-0.37, -0.86)
(-0.39, -0.86)
(-0.42, -0.86)
(-0.44, -0.86)
(-0.47, -0.86)
(-0.5, -0.86)
(-0.53, -0.86)
(-0.55, -0.86)
(-0.57, -0.85)
(-0.6, -0.85)
(-0.63, -0.85)
(-0.66, -0.85)
(-0.68, -0.85)
(-0.71, -0.84)
(-0.74, -0.84)
(-0.77, -0.84)
(-0.79, -0.84)
(-0.81, -0.82)
(-0.83, -0.8)
(-0.84, -0.78)
(-0.84, -0.74)
(-0.84, -0.7)
(-0.85, -0.68)
(-0.85, -0.65)
(-0.85, -0.62)
(-0.85, -0.6)
(-0.85, -0.57)
(-0.85, -0.55)
(-0.85, -0.52)
(-0.85, -0.49)
(-0.85, -0.46)
(-0.86, -0.44)
(-0.86, -0.41)
(-0.86, -0.38)
(-0.86, -0.36)
(-0.86, -0.33)
(-0.86, -0.31)
(-0.86, -0.28)
(-0.85, -0.26)
(-0.85, -0.23)
(-0.85, -0.2)
(-0.85, -0.17)
(-0.85, -0.15)
(-0.85, -0.12)
(-0.85, -0.1)
(-0.85, -0.07)
(-0.85, -0.05)
(-0.85, -0.02)
(-0.85, 0.01)
(-0.85, 0.04)
(-0.85, 0.06)
(-0.86, 0.08)
(-0.86, 0.11)
(-0.86, 0.14)
(-0.86, 0.17)
(-0.86, 0.2)
(-0.86, 0.23)
(-0.86, 0.25)
(-0.86, 0.28)
(-0.86, 0.3)
(-0.86, 0.33)
(-0.86, 0.36)
(-0.86, 0.39)
(-0.86, 0.41)
(-0.86, 0.43)
(-0.86, 0.47)
(-0.86, 0.49)
(-0.86, 0.52)
(-0.86, 0.54)
(-0.86, 0.57)
(-0.86, 0.59)
(-0.85, 0.62)
(-0.85, 0.65)
(-0.85, 0.68)
(-0.85, 0.7)
(-0.85, 0.73)
(-0.84, 0.76)
(-0.84, 0.78)
(-0.83, 0.8)
(-0.81, 0.83)
(-0.78, 0.84)
(-0.76, 0.85)
(-0.72, 0.85)
(-0.69, 0.85)
(-0.67, 0.86)
(-0.64, 0.86)
(-0.61, 0.86)
(-0.59, 0.86)
(-0.56, 0.86)
(-0.53, 0.86)
(-0.5, 0.86)
(-0.48, 0.87)
(-0.46, 0.87)
(-0.43, 0.87)
(-0.4, 0.87)
(-0.37, 0.87)
(-0.35, 0.87)
(-0.32, 0.87)
(-0.3, 0.87)
(-0.27, 0.87)
(-0.24, 0.87)
(-0.21, 0.87)
(-0.19, 0.87)
(-0.16, 0.87)
(-0.14, 0.87)
(-0.1, 0.87)
(-0.08, 0.87)
(-0.06, 0.87)
(-0.03, 0.87)
(-0.0, 0.87)
(0.03, 0.87)
(0.05, 0.87)
(0.08, 0.87)
(0.1, 0.87)
(0.13, 0.87)
(0.16, 0.87)
(0.19, 0.87)
(0.21, 0.87)
(0.24, 0.87)
(0.26, 0.87)
(0.29, 0.87)
(0.32, 0.87)
(0.34, 0.87)
(0.37, 0.87)
(0.39, 0.87)
(0.43, 0.87)
(0.45, 0.87)
(0.48, 0.87)
(0.5, 0.87)
(0.53, 0.87)
(0.56, 0.87)
(0.59, 0.87)
(0.6, 0.86)
(0.63, 0.86)
(0.66, 0.86)
(0.68, 0.85)
(0.71, 0.85)
(0.74, 0.85)
(0.77, 0.85)
(0.79, 0.84)
(0.81, 0.82)
(0.83, 0.8)
(0.84, 0.79)
(0.84, 0.76)
(0.84, 0.71)
(0.84, 0.69)
(0.84, 0.66)
(0.84, 0.63)
(0.85, 0.61)
(0.85, 0.58)
(0.85, 0.56)
(0.85, 0.53)
(0.85, 0.5)
(0.85, 0.47)
(0.86, 0.45)
(0.86, 0.42)
(0.86, 0.4)
(0.86, 0.37)
(0.86, 0.34)
(0.86, 0.31)
(0.86, 0.29)
(0.85, 0.26)
(0.85, 0.24)
(0.85, 0.21)
(0.85, 0.18)
(0.85, 0.16)
(0.84, 0.13)
(0.85, 0.1)
(0.85, 0.08)
(0.85, 0.06)
(0.85, 0.03)
(0.85, 0.01)
(0.85, -0.02)
(0.85, -0.05)
(0.85, -0.08)
(0.85, -0.1)
(0.85, -0.12)
(0.85, -0.16)
(0.85, -0.18)
(0.86, -0.21)
(0.86, -0.23)
(0.86, -0.26)
(0.86, -0.29)
(0.86, -0.32)
(0.86, -0.34)
(0.86, -0.37)
(0.86, -0.39)
(0.86, -0.42)
(0.86, -0.45)
(0.86, -0.48)
(0.86, -0.5)
(0.86, -0.53)
(0.86, -0.55)
(0.86, -0.58)
(0.86, -0.61)
(0.85, -0.63)
(0.85, -0.66)
(0.85, -0.68)
(0.85, -0.71)
(0.84, -0.74)
(0.83, -0.77)
(0.82, -0.8)
(0.8, -0.83)
(0.78, -0.84)
