2,0.51,2.04,2.01,0.25,133.45,108.82,117.6,111.25,113.07,116.89,192.42,116.99,-0.34,-0.05,2.44
2.02,0.85,1.99,2.03,0.3,101.9,120.01,126.94,99.74,120.52,100.23,122.08,96.41,-0.33,0.16,-2.64
2,1.98,1.97,2.02,0.24,102.81,128.02,107.87,116.11,123.82,128,215.98,172.65,-0.22,0.37,-2.54
2.02,0.64,1.97,1.95,0.48,113.37,109.89,140.02,110.31,107.63,108.52,121.13,134.55,-0.04,0.3,-0.83
1.95,0.6,2.01,1.96,0.27,127.92,130.23,112.44,119.3,118.4,141.41,120.62,139.31,0.14,0.15,-0.95
2,0.46,1.99,2.02,0.24,128.27,121.99,114.22,127.27,132.28,124.7,194.71,138.72,0.34,0.02,-0.89
2,0.8,2.04,2.02,0.24,107.47,108.6,154.34,113.42,124.91,120.76,104.19,117.95,0.31,-0.18,0.71
2,0.65,2.02,2,0.25,118.83,108.46,117.56,104.09,172.38,128.86,226.74,109.4,0.16,-0.36,0.93
2,0.79,2.02,1.97,0.41,123.56,141.63,98.68,117.01,106.12,111.54,95.83,122,-0.06,-0.31,2.13
2.02,0.67,1.98,2,0.24,113.68,99.77,115.02,122.38,118.22,126.41,129.03,122.17,-0.26,-0.19,2.17
0.88,2.01,0.5,0.22,1.96,119.37,101.5,216.86,123.24,227.56,117.04,122.19,111.59,-0.38,-0.02,-2.76
1.97,0.69,2,2.01,0.3,128.74,107.3,127.88,118.73,135.26,114.23,103.39,116.44,-0.25,0.18,-2.54
1.97,0.53,2,1.99,0.25,125.82,135.89,116.44,114.09,122.94,123.67,251.93,164.26,-0.12,0.37,-2.39
2,0.75,1.99,2.04,0.37,116.88,114.29,126.31,114.06,126.89,135.43,101.49,118.76,0.08,0.3,-0.93
2.02,1.99,2.02,1.99,0.27,130.02,134.01,123.07,107.08,107.24,133.1,111.82,129.78,0.28,0.18,-1.12
2.01,0.73,2.03,2,0.47,128.73,134.6,214.56,82.98,155.16,114.04,112.85,140.26,0.35,0.02,0.69
2.02,0.67,1.97,2.02,0.24,120.82,119.08,140.99,117.18,110.3,125.18,95.99,118.9,0.2,-0.17,0.62
2.02,0.5,2,2.02,0.26,119.33,129,114.51,116.53,117.7,132.36,216.28,155.87,0.08,-0.37,0.68
1.99,0.77,2.01,1.98,0.34,137.82,100.87,121.17,98.71,127.76,119.23,133.73,124.14,-0.1,-0.3,2.3
2.03,0.53,2.04,2.03,0.26,103.23,103.59,106.22,116.01,107.28,104.19,111.45,132.75,-0.28,-0.14,2.3
2,0.93,2,2,2,119.48,126.2,199.24,107.64,207.79,93.93,138.89,106.2,-0.37,0.05,-2.71
2,0.72,1.97,2.03,0.24,137.22,106.82,118.95,110.4,120.75,126.67,136.15,124.93,-0.24,0.25,-2.59
1.98,0.86,1.99,1.98,1.98,133.12,135.93,291.37,122.04,242.53,127.11,109.44,135.45,-0.09,0.39,-1.11
2.01,0.67,2.01,1.97,0.36,108.21,115.34,106.38,125.21,118.42,111.43,103.04,123.85,0.09,0.24,-0.9
2.03,0.54,1.99,2.02,0.28,117.76,106.73,105.15,117.31,120.3,104.66,117.51,112.77,0.28,0.1,-0.88
0.87,2,0.38,0.25,2.01,121.81,122.85,199.72,111.94,204.41,130.24,125.53,116.81,0.35,-0.1,0.38
2.01,1.99,2.01,1.98,0.25,105.5,119.54,118.26,117.23,106.34,117.11,107.66,126.29,0.23,-0.31,0.47
2.04,0.79,2.02,1.98,0.56,133.34,110.34,190.09,106.59,118.88,96.16,111.08,102.6,0.07,-0.35,2.27
1.98,0.61,2.01,1.98,0.33,134.38,111.3,95.05,119.95,121.4,114.36,113.41,107.2,-0.11,-0.19,2.3
2,0.49,2,1.99,0.21,138.56,97.84,132.91,114.82,115.06,114.66,107.53,124.81,-0.29,-0.04,2.3
0.86,1.97,0.3,0.23,2,116.29,105.69,180.19,125.58,210.49,130.97,120.39,113.97,-0.37,0.16,-2.75
2.02,2.03,2.02,1.99,0.28,125.66,86.47,118.7,125.59,111.63,114.35,202.05,160.51,-0.26,0.37,-2.57
1.98,0.76,2.03,2.03,0.47,97.62,127.47,120.7,103.01,119.73,128.27,107.26,127.46,-0.08,0.3,-0.79
1.99,0.55,2.02,1.98,0.29,116.13,114.26,134.49,122.4,132.23,111.63,113.44,127.95,0.1,0.14,-0.91
1.97,0.44,2.01,2.02,0.25,116.39,117.72,129.54,126.04,84.74,141.78,111.99,117.71,0.28,-0.01,-0.87
1.99,2.01,2,1.98,0.25,115.25,115.07,171.24,114.82,199.77,118.9,140.73,121.64,0.35,-0.21,0.42
0.82,2.03,2.02,0.25,2,136.91,127.61,117.13,136.95,381.99,123.96,255.3,114.99,0.21,-0.39,1.31
1.99,0.76,2.03,1.98,0.38,131.42,125.87,145.76,112.31,117.25,144.15,136.94,116.67,0.01,-0.28,2.23
2.01,0.54,2.01,1.99,0.22,115.98,135.48,130.85,139.37,106.44,132.95,95.03,142.68,-0.18,-0.14,2.2
2.01,0.37,1.99,1.99,0.28,132.7,127.25,85.12,109.72,149.34,116.98,211.24,125.83,-0.37,0.01,2.41
1.96,0.7,2.01,2.03,0.26,136.74,101.58,138,116.8,131.44,137.99,124.7,114.91,-0.31,0.21,-2.53
0.84,2,1.99,0.31,1.99,134.45,118.95,142.84,114.4,213.4,120.88,196.01,117.83,-0.15,0.38,-1.89
1.99,0.77,1.99,1.99,0.38,124.93,120.27,129.15,115.93,123.27,113.27,135.61,116.51,0.06,0.29,-0.98
1.98,0.62,2.02,2.01,0.26,125.5,144.97,127.68,112.33,124.68,122.13,118.55,135.01,0.25,0.15,-0.95
0.82,1.97,0.45,0.24,2,94.11,112.24,213.81,96.83,212.33,132.87,99.15,129.26,0.37,-0.02,0.37
1.98,0.63,2,2,0.23,148,118.81,109.86,120.66,108.22,106.13,107.32,130.1,0.23,-0.22,0.64
0.91,2.03,1.97,0.24,2.01,128.12,138.16,118.01,126.24,320.95,128.02,233.96,115.08,0.07,-0.39,1.3
1.97,0.69,1.99,2.04,0.34,108.09,109.8,122.37,135.13,117.75,136.35,130.81,135.23,-0.13,-0.29,2.24
2.04,0.64,2,1.98,0.19,115.34,111.76,114.7,107.9,111.8,112.21,161.26,105.13,-0.33,-0.16,2.22
2.01,0.77,2,2.02,0.45,123.66,118.58,154.28,117.21,113.25,114.08,106.61,97.61,-0.34,0.04,-2.51
1.98,0.7,2,1.99,0.24,112.62,133.44,98.9,117.99,114.16,136.63,126.44,109.37,-0.2,0.23,-2.5
0.84,2.03,0.47,0.25,1.98,131.73,114.64,207.81,113.1,388.75,130.39,179.6,118.59,-0.04,0.39,-1.53
1.99,0.68,2,2,0.29,131.09,130.14,111.01,149.46,109.73,106.78,115.24,139.41,0.16,0.28,-0.97
2.03,0.62,1.99,1.99,0.24,104.17,124.14,128.3,143.76,117.15,116.9,197.7,127.9,0.34,0.13,-0.71
2.01,0.72,1.99,2.01,0.33,128.36,121.65,159.03,110.79,104.63,137.18,135.37,107.17,0.3,-0.08,0.65
2.02,0.63,2.04,1.99,0.27,102.99,108.6,132.11,117.29,121.83,114.8,130.32,130.43,0.15,-0.26,0.69
0.86,1.99,0.39,0.28,1.98,106.85,137.07,191.37,139.03,235.15,111.33,94.8,114.18,-0.03,-0.38,1.82
1.99,0.78,1.98,2,0.22,121.2,121.1,120.91,120.36,130.43,90.68,111.13,101.99,-0.24,-0.26,2.14
0.97,1.98,0.57,0.24,1.97,122.52,109.65,272.01,79.26,342.75,103.09,132.94,126.46,-0.39,-0.11,-2.84
2,0.78,1.98,2,0.39,116.85,123.99,107.66,114.29,112.23,116.31,111.08,105.81,-0.26,0.09,-2.55
2.01,0.56,1.99,1.98,0.24,115.09,136.87,128.76,120.95,116.35,115.87,108.87,120.7,-0.13,0.29,-2.62
2.06,0.79,2.04,1.98,0.38,130.7,140.77,216.56,117.45,134.44,140.19,128.82,107.52,0.04,0.36,-0.9
1.98,0.66,1.98,1.96,0.3,123.39,104.71,124.19,120.43,109.59,143.42,129.21,129.99,0.23,0.22,-0.95
0.74,1.98,0.44,0.29,2.04,112.44,119.16,201.19,108.06,297.48,115.35,155.29,116.28,0.37,0.05,0.12
1.97,0.69,2,1.99,0.3,123.03,124.5,109.21,127.3,118.22,123.7,120.76,106.51,0.26,-0.15,0.6
1.98,0.56,1.99,1.98,0.25,129.9,123.74,95.46,110.7,108.36,115.47,164.97,112.32,0.12,-0.34,0.7
1.99,0.76,1.98,2.02,0.36,111.72,136.54,144.08,120.32,135.52,113.23,135.65,122.77,-0.09,-0.33,2.16
2.01,0.57,2.03,2.03,0.26,120.43,117.95,105.9,106.91,101.91,133.14,120.88,127.87,-0.27,-0.19,2.19
2,0.81,1.99,2.01,0.47,120.23,137.59,261.67,110.27,205.6,124.01,111.3,114.86,-0.38,-0.01,-2.59
1.98,0.65,2.05,2,0.29,139.17,133.08,129.5,124,109.52,143.23,105.43,120.06,-0.23,0.17,-2.4
1.98,0.54,2.01,1.99,0.23,102.74,119.06,120.98,112.14,126.34,108.76,204.91,103.63,-0.08,0.35,-2.33
2,0.8,1.98,2.02,0.31,102.74,122.34,156.33,117.08,122.57,103.12,110.84,130.03,0.13,0.32,-0.97
2.02,0.63,2,2.01,0.27,135.36,136.63,127.08,125.81,112.93,100.68,196.11,119.73,0.32,0.19,-0.94
2.01,0.8,2.01,2.01,0.47,118.37,129.36,165.76,134.39,104.65,118.48,116.83,113.38,0.32,-0.01,0.58
1.99,0.66,1.99,1.97,0.24,123.58,134.73,113.1,105.62,115.58,97.87,131.49,126.14,0.19,-0.2,0.59
2.02,0.51,1.99,1.99,0.2,130.34,114.93,122.92,107.25,227.6,112.26,291.99,110.27,0.04,-0.38,1.04
1.99,0.73,2.04,1.98,0.27,122.7,110.27,96.37,142.11,152.34,138.61,132.4,122.77,-0.16,-0.29,2.25
2,0.51,2,2,0.26,119.61,134.63,112.47,106.54,135.11,126.41,191.3,123.15,-0.34,-0.14,2.26
1.97,0.89,2.02,2.01,0.36,122.1,129.71,129.1,118.4,119.69,126.42,145.88,103.21,-0.33,0.06,-2.51
2,0.59,2.01,2.03,0.27,119.84,114.59,126.68,118.28,118.99,128.67,115.25,130.96,-0.17,0.24,-2.36
0.77,1.98,0.42,0.3,2,105.73,115.97,186.05,100.4,304.71,127.36,191.35,119.83,0.01,0.38,-1.55
2.01,0.67,2,1.98,0.28,121.13,130.1,107.44,120,124,126.8,140,128.31,0.21,0.27,-0.95
0.73,1.98,0.49,0.24,2.01,105.59,111.15,151.32,129.02,223.34,83.44,192.24,104.3,0.36,0.1,-0.08
2.02,0.76,1.98,1.99,0.3,109.33,115.96,130.77,121.08,110.45,129.49,100.1,125.25,0.27,-0.11,0.48
2.03,2.01,2.02,2.02,0.28,134.86,109.77,122.34,125.9,108.4,122.4,128.05,126.8,0.17,-0.32,0.47
2,0.76,2.01,1.99,0.43,110.99,119.49,154.41,130.46,103.18,124.14,126.4,104.2,-0.02,-0.34,2.21
1.99,0.66,1.99,2.01,0.24,105.55,119.91,107.25,105.26,130.14,106.7,116.92,117.1,-0.21,-0.21,2.23
0.89,1.99,2.04,0.22,2,105.5,136.04,138.49,98.92,280.3,124.76,288.85,122.12,-0.39,-0.06,2.75
2.01,0.63,2,2,0.3,122.9,130.55,115.13,118.11,104.46,118.56,116.48,115.24,-0.28,0.14,-2.49
2.01,0.54,1.95,2.01,0.22,107.67,120.84,109.46,97.87,137.1,138.82,147.47,115.69,-0.14,0.32,-2.4
2.01,0.83,2.01,1.99,0.4,128.1,112.87,158.04,107.57,153.48,108.5,107.46,104.38,0.07,0.35,-1.05
2.02,1.98,1.99,2.01,0.26,130.2,127.86,108.92,140.52,116.51,117.27,116.66,142.89,0.27,0.23,-1.1
2.04,0.82,1.99,1.98,0.47,110.71,141.09,217.28,119.75,181.41,117.15,130.7,112.54,0.35,0.06,0.63
2.01,0.58,1.99,2,0.3,119.52,116.15,125.97,127.97,111.92,112.15,126.71,119.86,0.21,-0.12,0.59
1.99,0.48,1.98,2.02,0.23,99.2,117.83,128.97,133.98,127.97,123.64,135.33,143.89,0.07,-0.32,0.63
2,0.8,1.99,2.02,0.36,111.22,135.71,183.78,122.91,114.29,130.9,131.81,111.47,-0.12,-0.34,2.19
1.99,0.66,1.96,1.99,0.28,122.16,142.51,126.24,155.19,129.97,114.46,85.69,122.94,-0.31,-0.2,2.21
2,0.81,2.02,2.01,0.44,110.96,117.62,216.31,107.67,152.57,135.54,133.97,110.86,-0.35,-0.01,-2.52
2.02,0.66,2.02,2,0.27,111.11,116.04,122.03,118.96,124.37,125.83,123.89,131.7,-0.2,0.17,-2.5
2.01,0.49,1.99,1.97,0.24,109.82,99.3,100.97,119.09,116.07,127.53,223.44,123.94,-0.06,0.36,-2.33
1.98,0.69,2.01,1.96,0.29,102.82,119.69,126.28,133.35,107.37,132.25,111.77,110.68,0.15,0.32,-1
2.01,0.63,2.03,1.97,0.25,120.44,128.45,120.72,123.44,135.17,122.75,215.74,117.79,0.34,0.18,-0.73
2.04,0.76,2.04,1.97,0.45,151.3,114.17,160.87,125.41,112.22,125.49,125.23,120.92,0.31,-0.03,0.6
2,0.6,1.98,1.96,0.21,140.43,138.12,121.08,130.59,120.5,124.44,116.62,117.95,0.18,-0.23,0.58
0.78,1.99,0.44,0.26,2,140.71,107.15,168.78,122.31,363.14,130.82,151.67,124.94,0.02,-0.39,1.62
1.98,0.64,1.99,1.97,0.24,102.42,140.6,132.95,104.13,131.12,120.77,128.23,113.01,-0.17,-0.27,2.27
1.99,0.54,1.99,2,0.27,108.71,123.53,116.39,132.35,111.79,109.32,196.82,135.34,-0.35,-0.11,2.41
1.99,0.75,2.01,2,0.33,116.86,121.02,129.81,142.33,98.25,100.5,96.33,123.51,-0.33,0.1,-2.62
1.99,0.69,2.01,2,0.22,135.69,121.87,128.45,137.11,142.5,123.85,139.93,111.13,-0.21,0.3,-2.59
1.99,0.8,1.99,2.02,0.48,107.93,108.27,187.11,128.87,115.39,107.27,88.54,137.92,-0.03,0.35,-0.88
1.99,0.72,2,2.02,0.33,144.86,111.59,114.8,126.95,107.2,137.09,119.84,111.02,0.16,0.21,-0.93
2.01,0.54,1.99,2,0.28,120.69,130.73,132.96,128.97,113.52,129.33,196.97,127.8,0.35,0.07,-0.75
2.02,0.71,2.01,2.04,0.31,119.29,117.4,138.15,114.96,136.82,126.94,111.28,117.6,0.3,-0.13,0.61
2.01,0.54,2.01,2,0.26,125.54,111.04,98.21,113.56,110.77,115.61,161.68,112.07,0.16,-0.33,0.59
1.99,0.77,1.96,2.01,0.44,119.18,103.9,191.31,128.99,127.11,114.24,139.51,115.38,-0.03,-0.34,2.24
2.01,0.68,1.99,2.03,0.22,109.12,115.63,123.6,121.76,110.87,130.17,102.5,123.13,-0.22,-0.2,2.17
0.81,1.98,0.49,0.25,1.97,117.92,114.04,187.69,139.45,403.84,131.49,198.44,124.09,-0.39,-0.05,3.14
2.02,0.63,1.98,1.99,0.22,143.81,124.69,100.5,133.83,128.53,111.45,138.25,139.11,-0.28,0.15,-2.54
2.01,0.6,1.99,1.98,0.28,98.02,128.41,123.3,137.2,115.34,122.77,139.19,107.57,-0.13,0.33,-2.4
2.01,0.68,1.96,2.01,0.34,124.5,115.83,175.77,122.71,129.77,127.84,136.52,118.13,0.07,0.34,-0.94
2.03,0.57,1.99,1.99,0.25,126.63,110.25,121.34,130.96,114.46,112.41,105.77,114.71,0.26,0.19,-0.9
2.02,0.83,2.02,1.97,2.01,128.82,120.24,216.8,116.4,221.85,116.95,98.05,114.88,0.37,0.01,0.4
2.01,0.69,1.99,1.98,0.24,99.76,104.85,114.42,127.45,112.72,137.87,116.73,122.56,0.23,-0.18,0.64
2.02,0.49,1.96,1.98,0.28,111.19,111.89,125.62,131.05,173.04,113.81,233.54,132.82,0.09,-0.37,0.87
2.01,0.78,2.03,2.02,0.33,147.54,131.54,107.13,125.59,111.49,127.07,105.11,126.45,-0.12,-0.31,2.18
1.98,2,1.98,1.97,0.27,112.6,107.78,110.09,135.35,104.46,121.01,137.3,116.17,-0.32,-0.19,2.03
2.01,0.78,2.01,2,0.46,111.41,130.23,181.08,133.07,115.42,139.84,147.83,106.88,-0.33,-0.02,-2.37
2,0.58,2.02,2,0.29,122.93,118.65,137.46,112.15,108.08,92.39,128.28,135.27,-0.17,0.15,-2.4
2,0.46,2.02,2.03,0.21,146.98,146.58,123.88,96.52,113.8,104.69,160,146.67,-0.02,0.33,-2.39
2,0.75,1.99,1.99,0.27,108.05,126.7,176.8,131.43,144.28,109.29,121.72,120.18,0.19,0.35,-1.09
0.88,2,2.03,0.24,2.01,111.92,130.64,138.96,103.56,361.97,110.46,287.73,126.09,0.39,0.22,-0.34
1.98,0.65,1.99,2.02,0.47,131.87,111.99,128.3,109.25,110.74,124.23,107.31,93.63,0.26,0.03,0.8
2.01,0.51,1.99,1.96,0.27,118.56,120.79,124.56,124.02,100.17,131.74,110.52,147.22,0.1,-0.14,0.76
2.01,0.38,1.99,1.99,0.27,135.67,118.62,124.92,129.73,123.54,111.22,104.68,121.21,-0.07,-0.31,0.86
0.84,2.02,0.27,0.3,2.01,118.59,125.31,180.7,107.02,168.24,107.83,98.88,123.63,-0.28,-0.36,1.94
2.01,0.78,1.97,1.99,0.6,123.12,116.48,213.07,146.93,189.29,116.82,118.57,112.51,-0.37,-0.2,-2.51
2,0.64,1.99,1.99,0.47,116.34,124.05,153.36,121.65,112.5,127.55,110.07,122.89,-0.22,-0.01,-2.48
2.01,0.54,1.98,2.01,0.27,121.4,126.76,122.29,129.8,103.44,114.67,105.67,113.11,-0.07,0.17,-2.44
1.98,0.35,1.96,2,0.28,131.52,107.14,123.23,110.44,97.64,113.88,191.14,136.28,0.07,0.36,-2.44
2.04,0.72,1.96,2.03,0.28,125.76,133.21,108.91,125.85,102.44,117.26,122.32,124.88,0.27,0.31,-0.85
0.83,1.99,0.57,0.25,2,119.21,96.45,208.38,107.93,222.6,105.49,129.84,121.63,0.36,0.12,0.31
2.04,0.6,2,2.01,0.35,135.47,120.05,90.85,136.65,117.2,120.67,115.79,133.51,0.24,-0.08,0.6
2.03,0.53,2.02,2.03,0.26,124.56,118.8,121.74,133.04,119.97,123.71,129.71,132.41,0.1,-0.28,0.65
1.99,0.82,1.98,1.97,0.38,110.96,123.37,230.71,105.17,189.95,125.64,126.7,104.67,-0.08,-0.38,2.1
2.04,0.66,2.01,2.01,0.24,113.44,123.66,121.1,110.77,136.19,113.99,143.76,111.78,-0.27,-0.24,2.2
2,0.89,2.01,2,2.02,117.78,117.22,206.7,128.1,215.6,108.02,135.74,101.59,-0.38,-0.06,-2.63
2.01,0.73,2.04,1.99,0.24,131.03,111.69,93.4,122.93,114.66,113.42,86.66,105.92,-0.24,0.13,-2.46
2.01,0.49,1.98,1.99,0.24,103.61,113.71,123.63,135.17,123.85,105.3,125.41,128.67,-0.09,0.32,-2.49
2.01,0.84,2.01,2.01,0.33,115.52,104.6,206.21,115.41,113.16,110.48,116.56,129.76,0.1,0.34,-0.89
2,0.68,2.02,2.02,0.22,103.41,116.39,109.98,120.26,126.95,104.85,119.21,132.9,0.28,0.19,-0.84
0.7,2.01,0.46,0.24,1.98,123.41,136.61,173.62,107.65,166.18,106.52,124.94,134.65,0.35,-0.01,0.36
1.99,0.65,2.01,2.01,0.25,112.46,112.17,149.22,108.48,125.96,136,109.77,122.22,0.22,-0.21,0.68
0.93,2.03,1.99,0.25,2,136.09,126.58,136.68,87.73,295.55,121.47,273.03,130.79,0.07,-0.39,1.2
1.99,0.76,2.01,1.99,0.32,146.56,122.79,144.17,142.66,104.74,110.29,119.8,107.29,-0.12,-0.28,2.28
2.01,0.58,2,2.05,0.23,118.3,110.84,123.7,118.88,122.34,139.96,117.16,122.38,-0.31,-0.13,2.26
1.98,0.79,2,2.01,0.34,117.95,124.59,213.56,107.64,141.98,109.83,125.38,127.8,-0.36,0.07,-2.59
1.99,0.74,2.02,2,0.25,120.43,111.79,124.72,118.02,123.91,113.77,131.73,108.72,-0.22,0.26,-2.48
1.01,2.01,0.57,0.25,1.99,121.56,124.42,207.49,106.39,272.07,117.31,122.64,106.01,-0.04,0.38,-1.23
2,0.76,1.98,1.97,0.32,112.75,112.08,144.67,116.76,95.41,114.01,107.41,119.5,0.16,0.26,-1.01
1.99,0.58,2.03,1.99,0.26,120.69,119.95,93.22,134.98,127.75,108.71,246.09,179.3,0.36,0.14,-0.85
2,0.65,1.96,2,0.4,112.05,129.73,132.33,141.74,138.63,123.2,122.18,121.81,0.29,-0.06,0.72
1.98,0.57,2.04,1.97,0.25,110.09,116.74,126.29,125.06,122.67,137.96,110.12,110.04,0.13,-0.23,0.75
0.82,2,0.43,0.24,2.04,120.3,101.67,128.52,132.07,267.71,134.28,186.54,120.08,-0.04,-0.38,1.47
2.01,1.96,1.99,1.95,0.23,115.91,112.98,118.18,128.84,107.52,113.57,122.32,118.74,-0.26,-0.29,2.03
1.96,0.92,2,2.01,0.6,136.17,173.9,289.77,130.89,161.74,109.75,117.47,101.54,-0.38,-0.16,-2.28
1.99,0.61,2.03,2.01,0.39,117.62,115.98,126.95,135.72,134.14,112.58,109.79,122.11,-0.2,-0.01,-2.28
2.01,0.45,2,1.98,0.26,116.03,112.87,103.96,127.46,135.11,111.07,138.99,138.26,-0.03,0.16,-2.27
1.98,0.29,1.99,2,0.21,110.54,102.34,106.43,125.86,131.51,121.21,117.28,117.92,0.15,0.31,-2.26
2.02,1.98,1.99,1.97,0.25,123.28,132.13,179.16,133.44,208.93,116.84,232.06,227.6,0.36,0.36,-1.17
1.98,0.71,1.99,2.02,0.6,119.02,109.94,103.02,102.82,122.73,125,119.05,115.33,0.28,0.2,0.9
1.99,0.57,2,2.02,0.47,124.26,139.11,101.3,133.55,92.73,116.29,129.9,110.63,0.1,0.04,0.89
2.05,0.37,2.02,1.99,0.3,138.35,131.11,138.76,135.87,119.29,108.94,122.2,99.29,-0.09,-0.11,0.93
2.02,0.25,1.97,1.99,0.27,118.27,135.58,119.89,107.95,129.79,121.68,130.55,112.45,-0.27,-0.25,0.93
1.96,0.27,1.97,2.01,0.81,269.11,227.35,126.63,862.74,134.85,975.66,137.11,161.06,-0.39,-0.42,-1.11
0.85,2,0.71,0.21,1.95,125.84,112.61,108.63,126.55,116.28,127.4,144.11,122.06,-0.3,-0.22,-2.83
0.67,2.01,0.49,0.24,1.98,116.95,141.59,110.35,119.21,126.37,136.65,119.24,129.3,-0.21,0,-2.75
0.58,1.99,0.28,0.29,2.03,108.75,122.81,112.54,141.92,117.56,102.16,118.85,117.37,-0.13,0.22,-2.79
2.01,0.89,1.98,2.04,2.01,91.03,129.19,439.23,116.13,457.84,101.91,118.82,115.9,-0.02,0.4,-1.18
2,0.62,1.98,1.98,0.27,122.1,102.14,116.41,110.58,104.84,107.96,103.29,121.5,0.14,0.23,-0.65
2.02,0.39,2.03,1.98,0.24,116.73,108.21,113.12,137.72,123.58,121.61,105.42,111.76,0.28,0.04,-0.65
0.84,2.01,0.25,0.24,1.99,119.46,117.76,134.55,86.51,170.34,129.14,122.3,127.73,0.33,-0.18,0.26
2.02,0.68,2.02,2,0.24,104.14,106.81,126.74,124.4,157.36,142.97,360.63,198.08,0.24,-0.39,0.76
2,0.73,1.98,2.01,0.55,131.33,115.35,106.59,126.67,112.53,109.41,125.48,111,0.06,-0.27,2.39
2.02,0.51,1.99,1.98,0.36,120.99,136.92,105.42,134.64,121.36,128.68,114.99,133.73,-0.1,-0.1,2.47
2,0.34,2.01,1.97,0.23,130.67,119.05,129.75,98.05,96.53,104.47,132.73,120.38,-0.24,0.09,2.55
1.99,2.02,0.26,0.26,1.99,114.95,120.82,134.53,108.34,192.06,124.61,167.79,117.72,-0.35,0.3,2.81
0.24,2.01,0.86,1.95,1.98,97.95,225.83,182.35,108.42,113.11,134.07,117.54,148.84,-0.3,0.36,-0.27
0.29,2,0.66,0.66,1.98,144.88,103.84,113.02,134.37,118.85,130.27,103.49,136.58,-0.23,0.13,-0.32
2,0.38,2.02,2,0.63,123.4,121.16,111.76,117.93,139.39,150.48,128.9,104.88,-0.14,-0.08,-0.45
2.03,0.19,2,1.99,0.47,116.39,106.96,100.01,129.97,115.53,128.64,121.31,114.34,-0.03,-0.29,-0.48
1.98,0.3,1.96,2,0.83,205.64,135.64,127.46,127.89,131.12,120.66,103.72,101.5,0.14,-0.36,-2.25
1.97,0.29,2,1.98,0.66,129.75,125.83,119.96,139.65,114.55,167.76,128.93,143.15,0.32,-0.21,-2.29
2,0.42,2.05,1.99,0.78,194.38,121.32,117.67,140.12,145.83,117.46,106.41,110.31,0.33,0,2.56
2.02,0.27,1.98,2.01,0.64,104.28,141.57,102.33,138.44,118.43,104.95,123.74,105.31,0.19,0.19,2.48
2.01,0.23,1.97,2.01,0.48,126.22,109.04,113.45,161.02,118,202.51,118.71,115.82,0.03,0.37,2.14
2,0.27,1.99,1.96,0.79,123.28,105.85,133.72,137.19,103.2,131.45,121.32,158.33,-0.18,0.31,1.03
2.05,0.23,1.99,2.02,0.62,103.21,139.83,135.52,158.25,117.58,289.44,111.94,129.74,-0.38,0.18,0.77
2.02,0.41,1.99,2,0.68,124.16,126.65,135.66,126.38,111.48,112.75,108.33,116.79,-0.29,-0.01,-0.72
2,0.3,2,1.99,0.52,108,111.66,136.41,105.76,112.96,125.13,117.31,134.05,-0.14,-0.19,-0.64
1.99,0.23,2.02,1.96,0.41,114.02,121.93,140.94,185.18,106.66,234.6,104.27,115.09,0.01,-0.37,-0.96
2,0.26,2.02,2.02,0.71,115.62,114.76,146.45,102.47,124.91,121.38,123.18,107.19,0.21,-0.3,-2.24
0.24,2,0.51,0.83,1.95,131.97,120.59,127.44,261.5,116.79,166.12,93.06,115.48,0.36,-0.13,-3.04
1.99,0.34,1.97,2.02,0.71,100.66,119.67,107.1,130.92,118.41,102.84,117.75,132.54,0.27,0.09,2.57
1.99,0.25,2.01,1.96,0.54,124.85,110.49,106.89,107.61,115.09,107.48,124.74,104.26,0.14,0.28,2.49
2.02,0.35,2.01,2.05,0.84,194.33,95.66,122.94,187.57,101.44,130.86,121.77,103.98,-0.04,0.37,1.06
0.26,2.02,0.46,0.88,2,228.99,135.69,125.76,425.3,123.26,129.78,133.54,125.39,-0.4,0.07,-0.15
1.99,0.32,1.95,2.02,0.63,102.01,119.57,137.02,117.48,122.72,114.77,133.28,134.66,-0.26,-0.12,-0.71
2.01,0.27,2.04,2,0.58,126.79,115.65,99.91,113.33,103.03,115.7,135.79,130.91,-0.12,-0.31,-0.62
2.01,0.39,1.99,2.01,0.84,186.14,122.66,125.15,151.89,106.25,108.63,122.21,123.25,0.07,-0.36,-2.18
2.02,0.26,2,2,0.71,118.74,118.46,115.25,109.25,108.87,124.06,124.67,117.92,0.26,-0.21,-2.23
1.98,1.99,2.03,1.99,0.77,240.34,122.29,126.25,185.91,124.1,125.76,119.49,132.52,0.36,-0.04,2.64
2,0.27,2.01,2.02,0.68,115.93,143.73,118.35,141.59,106.44,125.08,124.93,87.74,0.22,0.15,2.46
2,0.23,2.02,2,0.54,123.11,112.77,128.16,103.84,119.32,154.94,114.54,121.26,0.07,0.33,2.42
1.99,0.29,1.99,2,0.73,152,136.81,112.28,117.33,92.39,113.51,101.56,109.14,-0.14,0.34,0.97
1.99,0.25,1.99,1.99,2,117.25,123.74,119.76,137.44,117,167.46,102.12,121.28,-0.33,0.21,1.02
2.01,0.46,1.97,1.97,0.78,148.78,127.71,115.65,105.44,146.98,128.96,125.92,112.31,-0.33,0.02,-0.66
2.01,0.27,1.98,1.99,0.56,104.34,152.07,110.33,121,126.01,108.89,108.49,117.03,-0.19,-0.17,-0.59
