(-0.85, 0.02)
(-0.85, 0.04)
(-0.85, 0.07)
(-0.85, 0.09)
(-0.85, 0.12)
(-0.85, 0.15)
(-0.85, 0.17)
(-0.85, 0.2)
(-0.85, 0.22)
(-0.85, 0.26)
(-0.85, 0.28)
(-0.85, 0.31)
(-0.85, 0.33)
(-0.85, 0.36)
(-0.85, 0.39)
(-0.85, 0.42)
(-0.85, 0.44)
(-0.85, 0.46)
(-0.85, 0.49)
(-0.85, 0.52)
(-0.85, 0.55)
(-0.85, 0.57)
(-0.85, 0.6)
(-0.85, 0.62)
(-0.84, 0.65)
(-0.84, 0.68)
(-0.84, 0.71)
(-0.84, 0.73)
(-0.83, 0.75)
(-0.82, 0.77)
(-0.8, 0.79)
(-0.79, 0.8)
(-0.77, 0.82)
(-0.75, 0.84)
(-0.75, 0.84)
(-0.74, 0.84)
(-0.74, 0.84)
(-0.73, 0.85)
(-0.72, 0.86)
(-0.71, 0.86)
(-0.69, 0.87)
(-0.68, 0.87)
(-0.65, 0.87)
(-0.62, 0.87)
(-0.6, 0.87)
(-0.58, 0.87)
(-0.55, 0.87)
(-0.52, 0.87)
(-0.49, 0.87)
(-0.47, 0.87)
(-0.44, 0.86)
(-0.42, 0.86)
(-0.39, 0.86)
(-0.36, 0.86)
(-0.33, 0.86)
(-0.31, 0.86)
(-0.28, 0.86)
(-0.26, 0.86)
(-0.23, 0.86)
(-0.2, 0.86)
(-0.18, 0.86)
(-0.15, 0.86)
(-0.12, 0.86)
(-0.09, 0.86)
(-0.07, 0.86)
(-0.04, 0.86)
(-0.02, 0.86)
(0.01, 0.86)
(0.04, 0.86)
(0.07, 0.86)
(0.09, 0.86)
(0.12, 0.86)
(0.14, 0.86)
(0.17, 0.86)
(0.2, 0.86)
(0.22, 0.86)
(0.25, 0.86)
(0.27, 0.86)
(0.31, 0.86)
(0.33, 0.86)
(0.36, 0.86)
(0.38, 0.86)
(0.41, 0.86)
(0.44, 0.86)
(0.47, 0.86)
(0.49, 0.86)
(0.52, 0.86)
(0.54, 0.86)
(0.57, 0.86)
(0.6, 0.86)
(0.62, 0.86)
(0.65, 0.85)
(0.67, 0.85)
(0.7, 0.85)
(0.72, 0.85)
(0.76, 0.86)
(0.77, 0.86)
(0.8, 0.85)
(0.82, 0.84)
(0.83, 0.84)
(0.84, 0.82)
(0.85, 0.81)
(0.87, 0.8)
(0.88, 0.78)
(0.89, 0.76)
(0.9, 0.75)
(0.9, 0.74)
(0.91, 0.72)
(0.91, 0.71)
(0.91, 0.7)
(0.92, 0.66)
(0.92, 0.64)
(0.92, 0.59)
(0.92, 0.56)
(0.92, 0.51)
(0.92, 0.48)
(0.93, 0.44)
(0.93, 0.4)
(0.93, 0.36)
(0.93, 0.32)
(0.93, 0.28)
(0.93, 0.23)
(0.93, 0.2)
(0.93, 0.15)
(0.93, 0.12)
(0.93, 0.07)
(0.93, 0.04)
(0.93, -0.0)
(0.93, -0.04)
(0.92, -0.08)
(0.92, -0.12)
(0.92, -0.16)
(0.91, -0.2)
(0.91, -0.22)
(0.89, -0.25)
(0.88, -0.28)
(0.86, -0.32)
(0.85, -0.33)
(0.85, -0.36)
(0.86, -0.39)
(0.86, -0.42)
(0.86, -0.44)
(0.86, -0.47)
(0.86, -0.49)
(0.86, -0.52)
