
--------NEW RUN--------
Format: (rows,columns)
GRID Size (10, 10)
Goal Position: (6, 5)
Number of episodes: 500
--------------Final Q-Table--------------
Pos: (4, 1) Actions Values: {'up': -19.766, 'down': -18.341, 'left': 1.825, 'right': 138.946} Nr Visits: 158
Pos: (5, 1) Actions Values: {'up': -12.677, 'down': -12.078, 'left': 21.662, 'right': 151.892} Nr Visits: 143
Pos: (6, 1) Actions Values: {'up': 6.032, 'down': 163.253, 'left': 13.086, 'right': -0.042} Nr Visits: 129
Pos: (7, 1) Actions Values: {'up': -10.0, 'down': -0.433, 'left': 20.391, 'right': -0.41} Nr Visits: 19
Pos: (8, 1) Actions Values: {'up': -10.0, 'down': -0.344, 'left': -0.41, 'right': -27.1} Nr Visits: 13
Pos: (9, 1) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (10, 1) Actions Values: {'up': -41.815, 'down': 123.994, 'left': -13.289, 'right': -25.083} Nr Visits: 181
Pos: (1, 2) Actions Values: {'up': 1.512, 'down': -0.996, 'left': -34.39, 'right': -34.39} Nr Visits: 172
Pos: (2, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (3, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (4, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (5, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (6, 2) Actions Values: {'up': 30.571, 'down': 173.778, 'left': -3.324, 'right': 2.399} Nr Visits: 119
Pos: (7, 2) Actions Values: {'up': -0.344, 'down': -22.999, 'left': 36.819, 'right': -0.344} Nr Visits: 19
Pos: (8, 2) Actions Values: {'up': -0.344, 'down': -10.0, 'left': -0.344, 'right': -10.0} Nr Visits: 10
Pos: (9, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (10, 2) Actions Values: {'up': 0.124, 'down': 135.234, 'left': -19.838, 'right': -22.904} Nr Visits: 194
Pos: (1, 3) Actions Values: {'up': -0.996, 'down': -0.874, 'left': -40.951, 'right': -27.1} Nr Visits: 117
Pos: (2, 3) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (3, 3) Actions Values: {'up': -10.0, 'down': -0.271, 'left': -10.0, 'right': -0.19} Nr Visits: 7
Pos: (4, 3) Actions Values: {'up': -10.0, 'down': -0.19, 'left': -0.19, 'right': -10.0} Nr Visits: 6
Pos: (5, 3) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (6, 3) Actions Values: {'up': 43.975, 'down': 184.203, 'left': -1.575, 'right': 6.098} Nr Visits: 114
Pos: (7, 3) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (8, 3) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (9, 3) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (10, 3) Actions Values: {'up': 11.639, 'down': 145.217, 'left': -15.448, 'right': -45.972} Nr Visits: 168
Pos: (1, 4) Actions Values: {'up': -0.958, 'down': 1.571, 'left': -34.39, 'right': -10.0} Nr Visits: 73
Pos: (2, 4) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (3, 4) Actions Values: {'up': -0.271, 'down': -0.19, 'left': -10.0, 'right': -0.271} Nr Visits: 9
Pos: (4, 4) Actions Values: {'up': -0.19, 'down': -0.032, 'left': -0.19, 'right': -0.19} Nr Visits: 8
Pos: (5, 4) Actions Values: {'up': -10.0, 'down': -0.1, 'left': -0.1, 'right': 47.275} Nr Visits: 7
Pos: (6, 4) Actions Values: {'up': 46.95, 'down': 194.995, 'left': 4.259, 'right': -0.023} Nr Visits: 110
Pos: (7, 4) Actions Values: {'up': -10.0, 'down': 40.301, 'left': -0.1, 'right': -18.379} Nr Visits: 8
Pos: (8, 4) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (9, 4) Actions Values: {'up': -10.0, 'down': 113.366, 'left': -13.504, 'right': 10.359} Nr Visits: 24
Pos: (10, 4) Actions Values: {'up': 44.802, 'down': 154.859, 'left': 4.12, 'right': -7.261} Nr Visits: 156
Pos: (1, 5) Actions Values: {'up': -0.771, 'down': -0.771, 'left': -10.0, 'right': 10.7} Nr Visits: 57
Pos: (2, 5) Actions Values: {'up': -10.0, 'down': -0.522, 'left': -0.522, 'right': 34.592} Nr Visits: 40
Pos: (3, 5) Actions Values: {'up': -0.271, 'down': -0.271, 'left': -0.271, 'right': 78.604} Nr Visits: 34
Pos: (4, 5) Actions Values: {'up': -0.19, 'down': -0.271, 'left': 8.744, 'right': 129.174} Nr Visits: 33
Pos: (5, 5) Actions Values: {'up': -0.1, 'down': 1.552, 'left': 8.38, 'right': 177.718} Nr Visits: 28
Pos: (6, 5) Actions Values: {'up': 100, 'down': 100, 'left': 100, 'right': 100} Nr Visits: 500
Pos: (7, 5) Actions Values: {'up': 2.678, 'down': 72.587, 'left': 194.995, 'right': 69.028} Nr Visits: 254
Pos: (8, 5) Actions Values: {'up': 35.037, 'down': 13.856, 'left': 184.241, 'right': 55.411} Nr Visits: 267
Pos: (9, 5) Actions Values: {'up': 46.162, 'down': 14.843, 'left': 174.024, 'right': 45.173} Nr Visits: 278
Pos: (10, 5) Actions Values: {'up': 89.134, 'down': 53.055, 'left': 164.318, 'right': 18.114} Nr Visits: 281
Pos: (1, 6) Actions Values: {'up': -0.687, 'down': -10.0, 'left': -10.0, 'right': -0.687} Nr Visits: 24
Pos: (2, 6) Actions Values: {'up': -0.57, 'down': -10.0, 'left': -0.57, 'right': -0.522} Nr Visits: 24
Pos: (3, 6) Actions Values: {'up': -0.344, 'down': -19.0, 'left': -0.41, 'right': -0.41} Nr Visits: 16
Pos: (4, 6) Actions Values: {'up': 1.065, 'down': -10.0, 'left': -0.344, 'right': -0.19} Nr Visits: 11
Pos: (5, 6) Actions Values: {'up': -0.19, 'down': -0.19, 'left': -0.19, 'right': 49.858} Nr Visits: 10
Pos: (6, 6) Actions Values: {'up': 194.995, 'down': 41.367, 'left': 3.128, 'right': 40.379} Nr Visits: 151
Pos: (7, 6) Actions Values: {'up': -0.1, 'down': -0.1, 'left': 165.93, 'right': -0.1} Nr Visits: 25
Pos: (8, 6) Actions Values: {'up': -0.19, 'down': -0.1, 'left': 62.706, 'right': -0.1} Nr Visits: 12
Pos: (9, 6) Actions Values: {'up': 85.062, 'down': -10.0, 'left': -0.19, 'right': -0.19} Nr Visits: 14
Pos: (10, 6) Actions Values: {'up': 155.098, 'down': 23.281, 'left': 9.626, 'right': -12.367} Nr Visits: 146
Pos: (1, 7) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (2, 7) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (3, 7) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (4, 7) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (5, 7) Actions Values: {'up': -0.344, 'down': -0.344, 'left': -10.0, 'right': 130.745} Nr Visits: 31
Pos: (6, 7) Actions Values: {'up': 184.241, 'down': 36.895, 'left': 36.939, 'right': 7.443} Nr Visits: 145
Pos: (7, 7) Actions Values: {'up': -0.1, 'down': -0.19, 'left': 73.119, 'right': -0.19} Nr Visits: 14
Pos: (8, 7) Actions Values: {'up': -0.19, 'down': -0.1, 'left': -0.19, 'right': -10.0} Nr Visits: 6
Pos: (9, 7) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (10, 7) Actions Values: {'up': 146.339, 'down': 43.606, 'left': 2.293, 'right': -0.515} Nr Visits: 149
Pos: (1, 8) Actions Values: {'up': -40.951, 'down': -0.996, 'left': -46.856, 'right': -19.0} Nr Visits: 133
Pos: (2, 8) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (3, 8) Actions Values: {'up': -27.1, 'down': -0.901, 'left': -27.1, 'right': -0.901} Nr Visits: 50
Pos: (4, 8) Actions Values: {'up': -34.39, 'down': -0.815, 'left': -0.794, 'right': 2.455} Nr Visits: 55
Pos: (5, 8) Actions Values: {'up': 43.134, 'down': -0.613, 'left': -0.57, 'right': -0.517} Nr Visits: 46
Pos: (6, 8) Actions Values: {'up': 173.967, 'down': 6.84, 'left': 2.804, 'right': -0.173} Nr Visits: 131
Pos: (7, 8) Actions Values: {'up': 7.401, 'down': -10.0, 'left': -0.271, 'right': -0.19} Nr Visits: 10
Pos: (8, 8) Actions Values: {'up': -0.19, 'down': -10.0, 'left': -0.1, 'right': -10.0} Nr Visits: 5
Pos: (9, 8) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (10, 8) Actions Values: {'up': 138.01, 'down': 34.84, 'left': -14.005, 'right': -16.025} Nr Visits: 152
Pos: (1, 9) Actions Values: {'up': -0.996, 'down': 0.722, 'left': -71.757, 'right': -71.757} Nr Visits: 276
Pos: (2, 9) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (3, 9) Actions Values: {'up': -0.953, 'down': -0.958, 'left': -52.17, 'right': 48.227} Nr Visits: 103
Pos: (4, 9) Actions Values: {'up': -0.89, 'down': 5.383, 'left': -0.89, 'right': 143.729} Nr Visits: 181
Pos: (5, 9) Actions Values: {'up': 3.868, 'down': 0.582, 'left': 4.088, 'right': 154.103} Nr Visits: 156
Pos: (6, 9) Actions Values: {'up': 164.026, 'down': 2.881, 'left': 3.626, 'right': -11.599} Nr Visits: 142
Pos: (7, 9) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (8, 9) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (9, 9) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (10, 9) Actions Values: {'up': 130.047, 'down': 30.805, 'left': -11.852, 'right': -9.658} Nr Visits: 154
Pos: (1, 10) Actions Values: {'up': -0.996, 'down': -75.695, 'left': -61.258, 'right': 85.302} Nr Visits: 381
Pos: (2, 10) Actions Values: {'up': -44.93, 'down': -53.622, 'left': 0.716, 'right': 102.161} Nr Visits: 289
Pos: (3, 10) Actions Values: {'up': 7.181, 'down': -41.276, 'left': -0.996, 'right': 117.802} Nr Visits: 240
Pos: (4, 10) Actions Values: {'up': 131.872, 'down': -44.85, 'left': -0.953, 'right': -0.873} Nr Visits: 177
Pos: (5, 10) Actions Values: {'up': 26.48, 'down': -10.0, 'left': -0.833, 'right': -0.815} Nr Visits: 56
Pos: (6, 10) Actions Values: {'up': 37.915, 'down': -10.0, 'left': -0.746, 'right': -0.771} Nr Visits: 45
Pos: (7, 10) Actions Values: {'up': -27.1, 'down': -19.0, 'left': 1.615, 'right': -0.746} Nr Visits: 32
Pos: (8, 10) Actions Values: {'up': -10.0, 'down': -10.0, 'left': -0.746, 'right': -10.0} Nr Visits: 16
Pos: (9, 10) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (10, 10) Actions Values: {'up': 122.33, 'down': -8.981, 'left': -8.141, 'right': -7.455} Nr Visits: 153

--------NEW RUN--------
Format: (rows,columns)
GRID Size (10, 10)
Goal Position: (6, 5)
Number of episodes: 500
--------------Final Q-Table--------------
Pos: (1, 1) Actions Values: {'up': -24.272, 'down': 122.511, 'left': -11.77, 'right': 2.418} Nr Visits: 178
Pos: (2, 1) Actions Values: {'up': -10.0, 'down': -10.0, 'left': 40.168, 'right': -0.794} Nr Visits: 37
Pos: (3, 1) Actions Values: {'up': -10.0, 'down': -19.0, 'left': 2.251, 'right': -0.771} Nr Visits: 31
Pos: (4, 1) Actions Values: {'up': -19.0, 'down': -19.0, 'left': -0.746, 'right': -0.718} Nr Visits: 29
Pos: (5, 1) Actions Values: {'up': -10.0, 'down': -27.1, 'left': -0.687, 'right': -0.652} Nr Visits: 25
Pos: (6, 1) Actions Values: {'up': -10.0, 'down': -10.0, 'left': -0.613, 'right': -0.613} Nr Visits: 20
Pos: (7, 1) Actions Values: {'up': -19.0, 'down': 68.615, 'left': -0.57, 'right': -0.57} Nr Visits: 33
Pos: (8, 1) Actions Values: {'up': -7.902, 'down': 144.54, 'left': 9.915, 'right': 13.288} Nr Visits: 143
Pos: (9, 1) Actions Values: {'up': -25.755, 'down': -21.98, 'left': 133.819, 'right': 17.369} Nr Visits: 168
Pos: (10, 1) Actions Values: {'up': -17.45, 'down': -0.993, 'left': 121.777, 'right': -28.191} Nr Visits: 198
Pos: (1, 2) Actions Values: {'up': -0.728, 'down': 130.101, 'left': -10.0, 'right': -15.055} Nr Visits: 159
Pos: (2, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (3, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (4, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (5, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (6, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (7, 2) Actions Values: {'up': 5.078, 'down': 164.204, 'left': -11.655, 'right': 24.79} Nr Visits: 131
Pos: (8, 2) Actions Values: {'up': 15.582, 'down': -7.702, 'left': 154.534, 'right': -5.067} Nr Visits: 125
Pos: (9, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (10, 2) Actions Values: {'up': -0.969, 'down': -0.972, 'left': -27.1, 'right': -19.0} Nr Visits: 72
Pos: (1, 3) Actions Values: {'up': 23.528, 'down': 138.018, 'left': -1.608, 'right': -3.527} Nr Visits: 169
Pos: (2, 3) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (3, 3) Actions Values: {'up': -10.0, 'down': 70.376, 'left': -10.0, 'right': -0.41} Nr Visits: 20
Pos: (4, 3) Actions Values: {'up': -10.0, 'down': -0.271, 'left': -0.344, 'right': 5.375} Nr Visits: 12
Pos: (5, 3) Actions Values: {'up': -10.0, 'down': 125.028, 'left': -0.19, 'right': -0.19} Nr Visits: 20
Pos: (6, 3) Actions Values: {'up': 6.822, 'down': 184.241, 'left': 45.861, 'right': 31.048} Nr Visits: 125
Pos: (7, 3) Actions Values: {'up': 15.303, 'down': 22.611, 'left': 174.01, 'right': 3.636} Nr Visits: 124
Pos: (8, 3) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (9, 3) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (10, 3) Actions Values: {'up': -0.878, 'down': -0.799, 'left': -19.0, 'right': -10.0} Nr Visits: 44
Pos: (1, 4) Actions Values: {'up': 29.027, 'down': 3.144, 'left': 15.763, 'right': 146.339} Nr Visits: 186
Pos: (2, 4) Actions Values: {'up': 13.238, 'down': 46.977, 'left': 4.092, 'right': 155.098} Nr Visits: 286
Pos: (3, 4) Actions Values: {'up': 15.25, 'down': 2.49, 'left': 64.942, 'right': 164.318} Nr Visits: 285
Pos: (4, 4) Actions Values: {'up': -0.344, 'down': 13.176, 'left': 75.795, 'right': 174.024} Nr Visits: 272
Pos: (5, 4) Actions Values: {'up': 14.198, 'down': 14.612, 'left': 72.572, 'right': 184.241} Nr Visits: 274
Pos: (6, 4) Actions Values: {'up': 21.307, 'down': 194.995, 'left': 59.154, 'right': 37.381} Nr Visits: 363
Pos: (7, 4) Actions Values: {'up': -0.19, 'down': 169.217, 'left': -0.1, 'right': 6.713} Nr Visits: 37
Pos: (8, 4) Actions Values: {'up': -10.0, 'down': -0.1, 'left': 108.868, 'right': -0.1} Nr Visits: 22
Pos: (9, 4) Actions Values: {'up': -10.0, 'down': 16.182, 'left': 24.919, 'right': -0.19} Nr Visits: 19
Pos: (10, 4) Actions Values: {'up': -0.522, 'down': -0.52, 'left': 5.722, 'right': -27.1} Nr Visits: 32
Pos: (1, 5) Actions Values: {'up': -0.878, 'down': -0.89, 'left': -34.39, 'right': 50.364} Nr Visits: 74
Pos: (2, 5) Actions Values: {'up': 144.458, 'down': 7.026, 'left': 5.245, 'right': 1.273} Nr Visits: 177
Pos: (3, 5) Actions Values: {'up': 41.598, 'down': -10.0, 'left': -0.652, 'right': -0.57} Nr Visits: 33
Pos: (4, 5) Actions Values: {'up': 69.284, 'down': -10.0, 'left': -0.41, 'right': -10.0} Nr Visits: 19
Pos: (5, 5) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (6, 5) Actions Values: {'up': 100, 'down': 100, 'left': 100, 'right': 100} Nr Visits: 500
Pos: (7, 5) Actions Values: {'up': 37.512, 'down': 10.008, 'left': 194.995, 'right': 17.358} Nr Visits: 165
Pos: (8, 5) Actions Values: {'up': 35.922, 'down': 0.253, 'left': 184.241, 'right': 16.303} Nr Visits: 135
Pos: (9, 5) Actions Values: {'up': -0.19, 'down': -0.271, 'left': 174.024, 'right': 21.989} Nr Visits: 139
Pos: (10, 5) Actions Values: {'up': 0.216, 'down': 46.169, 'left': 164.287, 'right': -6.479} Nr Visits: 146
Pos: (1, 6) Actions Values: {'up': -0.65, 'down': 9.355, 'left': -20.332, 'right': 118.594} Nr Visits: 190
Pos: (2, 6) Actions Values: {'up': 132.238, 'down': 0.382, 'left': 5.771, 'right': -34.39} Nr Visits: 181
Pos: (3, 6) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (4, 6) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (5, 6) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (6, 6) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (7, 6) Actions Values: {'up': 62.916, 'down': -0.1, 'left': -10.0, 'right': -0.19} Nr Visits: 14
Pos: (8, 6) Actions Values: {'up': 17.079, 'down': -19.0, 'left': -0.19, 'right': -0.19} Nr Visits: 10
Pos: (9, 6) Actions Values: {'up': -0.271, 'down': -10.0, 'left': -0.271, 'right': 4.376} Nr Visits: 10
Pos: (10, 6) Actions Values: {'up': 154.949, 'down': 44.496, 'left': -0.344, 'right': -19.798} Nr Visits: 148
Pos: (1, 7) Actions Values: {'up': 103.02, 'down': 8.536, 'left': -60.665, 'right': -0.749} Nr Visits: 262
Pos: (2, 7) Actions Values: {'up': 24.552, 'down': -27.1, 'left': -0.982, 'right': -0.982} Nr Visits: 123
Pos: (3, 7) Actions Values: {'up': -46.856, 'down': -0.962, 'left': 0.373, 'right': -0.966} Nr Visits: 100
Pos: (4, 7) Actions Values: {'up': -40.951, 'down': -0.953, 'left': -0.948, 'right': -10.0} Nr Visits: 63
Pos: (5, 7) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (6, 7) Actions Values: {'up': -19.0, 'down': -0.469, 'left': -27.1, 'right': -0.469} Nr Visits: 17
Pos: (7, 7) Actions Values: {'up': 4.614, 'down': -0.344, 'left': -0.344, 'right': -10.0} Nr Visits: 17
Pos: (8, 7) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (9, 7) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (10, 7) Actions Values: {'up': 145.863, 'down': 9.951, 'left': -16.677, 'right': -15.531} Nr Visits: 154
Pos: (1, 8) Actions Values: {'up': 86.373, 'down': -0.996, 'left': -61.258, 'right': -27.1} Nr Visits: 284
Pos: (2, 8) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (3, 8) Actions Values: {'up': -0.948, 'down': -52.17, 'left': -19.0, 'right': -0.948} Nr Visits: 65
Pos: (4, 8) Actions Values: {'up': -0.928, 'down': -0.935, 'left': -0.928, 'right': -40.951} Nr Visits: 81
Pos: (5, 8) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (6, 8) Actions Values: {'up': -0.57, 'down': -0.57, 'left': -27.1, 'right': -0.613} Nr Visits: 28
Pos: (7, 8) Actions Values: {'up': -0.202, 'down': -0.522, 'left': -0.522, 'right': -0.522} Nr Visits: 30
Pos: (8, 8) Actions Values: {'up': -10.0, 'down': -0.522, 'left': -0.57, 'right': -19.0} Nr Visits: 18
Pos: (9, 8) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (10, 8) Actions Values: {'up': 136.667, 'down': 23.556, 'left': -19.767, 'right': -12.069} Nr Visits: 177
Pos: (1, 9) Actions Values: {'up': 68.472, 'down': 0.627, 'left': -64.902, 'right': -61.181} Nr Visits: 385
Pos: (2, 9) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (3, 9) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (4, 9) Actions Values: {'up': -0.865, 'down': -0.865, 'left': -10.0, 'right': -0.865} Nr Visits: 58
Pos: (5, 9) Actions Values: {'up': -19.0, 'down': -0.771, 'left': -0.794, 'right': -0.794} Nr Visits: 46
Pos: (6, 9) Actions Values: {'up': -0.718, 'down': -0.687, 'left': -0.687, 'right': -0.687} Nr Visits: 45
Pos: (7, 9) Actions Values: {'up': -0.613, 'down': -0.613, 'left': -0.652, 'right': -0.613} Nr Visits: 37
Pos: (8, 9) Actions Values: {'up': -0.57, 'down': -0.57, 'left': -0.613, 'right': -10.0} Nr Visits: 26
Pos: (9, 9) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (10, 9) Actions Values: {'up': 127.019, 'down': -0.488, 'left': -18.735, 'right': -12.531} Nr Visits: 200
Pos: (1, 10) Actions Values: {'up': 50.538, 'down': -79.825, 'left': -56.953, 'right': -49.473} Nr Visits: 305
Pos: (2, 10) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (3, 10) Actions Values: {'up': -10.0, 'down': -10.0, 'left': -10.0, 'right': -0.815} Nr Visits: 19
Pos: (4, 10) Actions Values: {'up': -0.815, 'down': -10.0, 'left': -0.815, 'right': -0.815} Nr Visits: 49
Pos: (5, 10) Actions Values: {'up': -0.771, 'down': -27.1, 'left': -0.746, 'right': -0.794} Nr Visits: 45
Pos: (6, 10) Actions Values: {'up': -0.718, 'down': -19.0, 'left': -0.718, 'right': -0.746} Nr Visits: 39
Pos: (7, 10) Actions Values: {'up': -0.652, 'down': -27.1, 'left': -0.687, 'right': -0.652} Nr Visits: 34
Pos: (8, 10) Actions Values: {'up': -0.613, 'down': -10.0, 'left': -0.613, 'right': -19.0} Nr Visits: 21
Pos: (9, 10) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (10, 10) Actions Values: {'up': 116.36, 'down': -32.01, 'left': -30.391, 'right': -52.17} Nr Visits: 183

--------NEW RUN--------
Format: (rows,columns)
GRID Size (10, 10)
Goal Position: (6, 5)
Number of episodes: 500
--------------Final Q-Table--------------
Pos: (1, 1) Actions Values: {'up': -53.706, 'down': 75.952, 'left': -47.312, 'right': -71.757} Nr Visits: 320
Pos: (2, 1) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (3, 1) Actions Values: {'up': -10.0, 'down': -0.522, 'left': -19.0, 'right': -0.469} Nr Visits: 16
Pos: (4, 1) Actions Values: {'up': -19.0, 'down': -10.0, 'left': -0.469, 'right': -0.469} Nr Visits: 15
Pos: (5, 1) Actions Values: {'up': -10.0, 'down': -19.0, 'left': -0.469, 'right': 6.795} Nr Visits: 15
Pos: (6, 1) Actions Values: {'up': -5.214, 'down': 164.297, 'left': -0.469, 'right': 54.418} Nr Visits: 151
Pos: (7, 1) Actions Values: {'up': 2.31, 'down': -26.671, 'left': 154.967, 'right': 34.307} Nr Visits: 161
Pos: (8, 1) Actions Values: {'up': -8.377, 'down': -11.248, 'left': 145.888, 'right': 11.787} Nr Visits: 170
Pos: (9, 1) Actions Values: {'up': -16.173, 'down': -7.812, 'left': 136.762, 'right': 32.25} Nr Visits: 198
Pos: (10, 1) Actions Values: {'up': -24.376, 'down': -40.615, 'left': 127.139, 'right': -27.397} Nr Visits: 187
Pos: (1, 2) Actions Values: {'up': 7.149, 'down': 92.209, 'left': -61.431, 'right': -56.953} Nr Visits: 424
Pos: (2, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (3, 2) Actions Values: {'up': -0.522, 'down': -0.314, 'left': -19.0, 'right': -10.0} Nr Visits: 17
Pos: (4, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (5, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (6, 2) Actions Values: {'up': 12.359, 'down': 174.024, 'left': 22.336, 'right': 4.205} Nr Visits: 144
Pos: (7, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (8, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (9, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (10, 2) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (1, 3) Actions Values: {'up': 2.141, 'down': 107.658, 'left': -57.682, 'right': -52.17} Nr Visits: 333
Pos: (2, 3) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (3, 3) Actions Values: {'up': -0.522, 'down': 17.468, 'left': -10.0, 'right': -0.522} Nr Visits: 24
Pos: (4, 3) Actions Values: {'up': -10.0, 'down': -0.41, 'left': -0.41, 'right': 2.251} Nr Visits: 17
Pos: (5, 3) Actions Values: {'up': -17.803, 'down': 88.169, 'left': -0.19, 'right': 17.197} Nr Visits: 18
Pos: (6, 3) Actions Values: {'up': 43.531, 'down': 184.241, 'left': 22.826, 'right': -0.073} Nr Visits: 135
Pos: (7, 3) Actions Values: {'up': -10.0, 'down': 4.013, 'left': 0, 'right': 0} Nr Visits: 5
Pos: (8, 3) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (9, 3) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (10, 3) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (1, 4) Actions Values: {'up': 1.488, 'down': 121.497, 'left': -33.04, 'right': -56.953} Nr Visits: 270
Pos: (2, 4) Actions Values: {'up': 0, 'down': 0, 'left': 0, 'right': 0} Nr Visits: 0
Pos: (3, 4) Actions Values: {'up': -0.687, 'down': 34.216, 'left': -12.462, 'right': 164.143} Nr Visits: 164
